type,load,efficiency,is_synthetic
A,0.8028393387794495,45.74538803100586,1
A,0.7394198179244995,50.41559600830078,1
A,0.8432189226150513,46.096126556396484,1
A,1.092286229133606,54.10884094238281,1
A,0.8958674073219299,47.22856140136719,1
A,1.1006463766098022,50.55842590332031,1
A,0.7968803644180298,45.589073181152344,1
A,0.8044182658195496,45.53488540649414,1
A,1.1101601123809814,50.95530700683594,1
A,0.8613020777702332,46.90401840209961,1
A,0.7827979326248169,54.06911849975586,1
A,0.9840112328529358,49.62727737426758,1
A,0.835629403591156,46.047054290771484,1
A,0.8231988549232483,46.26069641113281,1
A,1.1063512563705444,66.31561279296875,1
A,0.7362006902694702,49.12941360473633,1
A,1.4163169860839844,63.32082748413086,1
A,1.7121672630310059,65.30552673339844,1
A,1.207854986190796,63.408199310302734,1
A,0.860805869102478,46.93192672729492,1
A,1.1711026430130005,58.40925979614258,1
A,0.8416728973388672,46.77982711791992,1
A,1.1110910177230835,59.510154724121094,1
A,0.8474283814430237,46.133934020996094,1
A,1.210904836654663,60.3770751953125,1
A,1.0393929481506348,57.902183532714844,1
A,0.9221153259277344,48.48021697998047,1
A,0.9268513917922974,47.24869155883789,1
A,0.7920807003974915,45.631343841552734,1
A,1.125077724456787,66.47745513916016,1
A,1.0553659200668335,49.53070068359375,1
A,1.0328238010406494,58.212623596191406,1
A,0.8082938194274902,45.507179260253906,1
A,1.1266570091247559,56.78990936279297,1
A,0.8778471946716309,46.91888427734375,1
A,1.0819743871688843,61.876136779785156,1
A,1.2330783605575562,54.15122985839844,1
A,0.9056910872459412,49.56362533569336,1
A,0.8536186814308167,50.05044937133789,1
A,0.8013046979904175,45.55713653564453,1
A,0.8279922008514404,46.97339630126953,1
A,1.05228590965271,65.11107635498047,1
A,0.9692552089691162,61.21649932861328,1
A,1.1058638095855713,50.70806121826172,1
B,2.9505882263183594,82.00365447998047,1
B,2.2060840129852295,77.6421890258789,1
C,3.1085336208343506,77.20350646972656,1
C,2.8349695205688477,81.05970001220703,1
C,3.1314709186553955,77.18350982666016,1
C,3.0849239826202393,77.89935302734375,1
C,3.1027050018310547,77.47122955322266,1
C,3.09497332572937,77.73176574707031,1
C,3.1012115478515625,78.6064224243164,1
C,3.086116075515747,76.97969055175781,1
C,2.8213119506835938,81.08269500732422,1
C,3.0940513610839844,77.70684814453125,1
C,3.0937788486480713,77.67196655273438,1
C,3.0946083068847656,77.46946716308594,1
C,3.094618797302246,78.5780029296875,1
C,3.117638111114502,77.65404510498047,1
C,3.0698695182800293,77.97101593017578,1
